giftBag,InvoiceNo,StockCode,Description,Quantity,InvoiceMonth,UnitPrice,CustomerID,Country,CountryCode
0,564051,23045,PAPER LANTERN 5 POINT STAR MOON ,4,8,4.15,14265,Unspecified,37
0,570253,23046,PAPER LANTERN 9 POINT DELUXE STAR,240,10,5.75,14156,EIRE,11
0,577355,23046,PAPER LANTERN 9 POINT DELUXE STAR,2,11,6.65,14911,EIRE,11
0,564051,23046,PAPER LANTERN 9 POINT DELUXE STAR,2,8,6.65,14265,Unspecified,37
0,577228,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,1,11,4.15,12391,Cyprus,8
0,577228,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,1,11,4.15,12391,Cyprus,8
0,577228,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,1,11,4.15,12391,Cyprus,8
1,552262,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4,5,4.15,14911,EIRE,11
0,572069,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4,10,4.15,14911,EIRE,11
0,556507,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4,6,4.15,12567,France,14
1,571328,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4,10,4.15,12473,Germany,15
0,563100,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4,8,4.15,12381,Norway,26
0,572680,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4,10,4.15,,Portugal,28
0,555726,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4,6,4.15,12540,Spain,32
0,553546,23049,RECYCLED ACAPULCO MAT RED,2,5,8.25,12415,Australia,1
0,550201,23049,RECYCLED ACAPULCO MAT RED,2,4,8.25,12769,Brazil,5
0,555477,23049,RECYCLED ACAPULCO MAT RED,2,6,8.25,12359,Cyprus,8
0,546569,23049,RECYCLED ACAPULCO MAT RED,2,3,8.25,14016,EIRE,11
0,550302,23049,RECYCLED ACAPULCO MAT RED,2,4,8.25,14156,EIRE,11
0,553348,23049,RECYCLED ACAPULCO MAT RED,2,5,8.25,14911,EIRE,11
0,553931,23049,RECYCLED ACAPULCO MAT RED,2,5,8.25,14911,EIRE,11
1,560451,23049,RECYCLED ACAPULCO MAT RED,2,7,8.25,14911,EIRE,11
1,560534,23049,RECYCLED ACAPULCO MAT RED,2,7,8.25,14911,EIRE,11
0,547086,23049,RECYCLED ACAPULCO MAT RED,8,3,8.25,12428,Finland,13
0,546479,23049,RECYCLED ACAPULCO MAT RED,2,3,8.25,12682,France,14
0,547327,23049,RECYCLED ACAPULCO MAT RED,2,3,8.25,12681,France,14
0,550145,23049,RECYCLED ACAPULCO MAT RED,2,4,8.25,12637,France,14
0,553411,23049,RECYCLED ACAPULCO MAT RED,2,5,8.25,12714,France,14
0,554109,23049,RECYCLED ACAPULCO MAT RED,2,5,8.25,12682,France,14
0,555933,23049,RECYCLED ACAPULCO MAT RED,2,6,8.25,12567,France,14
0,555936,23049,RECYCLED ACAPULCO MAT RED,2,6,8.25,12567,France,14
0,556507,23049,RECYCLED ACAPULCO MAT RED,6,6,8.25,12567,France,14
0,559036,23049,RECYCLED ACAPULCO MAT RED,4,7,8.25,12637,France,14
0,559607,23049,RECYCLED ACAPULCO MAT RED,2,7,8.25,12681,France,14
0,565443,23049,RECYCLED ACAPULCO MAT RED,2,9,8.25,12567,France,14
0,569568,23049,RECYCLED ACAPULCO MAT RED,2,10,8.25,12700,France,14
0,549316,23049,RECYCLED ACAPULCO MAT RED,4,4,8.25,12705,Germany,15
0,550187,23049,RECYCLED ACAPULCO MAT RED,7,4,8.25,13811,Germany,15
0,554137,23049,RECYCLED ACAPULCO MAT RED,2,5,8.25,12708,Germany,15
0,554861,23049,RECYCLED ACAPULCO MAT RED,2,5,8.25,12633,Germany,15
0,555719,23049,RECYCLED ACAPULCO MAT RED,2,6,8.25,12609,Germany,15
0,556118,23049,RECYCLED ACAPULCO MAT RED,5,6,8.25,13811,Germany,15
0,578472,23049,RECYCLED ACAPULCO MAT RED,2,11,8.25,12476,Germany,15
0,548562,23049,RECYCLED ACAPULCO MAT RED,2,4,8.25,,Israel,19
0,557472,23049,RECYCLED ACAPULCO MAT RED,6,6,8.25,12432,Norway,26
0,547387,23049,RECYCLED ACAPULCO MAT RED,2,3,8.25,12539,Spain,32
0,548212,23049,RECYCLED ACAPULCO MAT RED,4,3,8.25,12456,Switzerland,34
0,556415,23049,RECYCLED ACAPULCO MAT RED,6,6,8.25,12409,Switzerland,34
1,551054,23050,RECYCLED ACAPULCO MAT GREEN,2,4,8.25,12429,Austria,2
0,550201,23050,RECYCLED ACAPULCO MAT GREEN,2,4,8.25,12769,Brazil,5
0,555477,23050,RECYCLED ACAPULCO MAT GREEN,2,6,8.25,12359,Cyprus,8
0,553206,23050,RECYCLED ACAPULCO MAT GREEN,2,5,8.25,14156,EIRE,11
0,553931,23050,RECYCLED ACAPULCO MAT GREEN,2,5,8.25,14911,EIRE,11
0,562560,23050,RECYCLED ACAPULCO MAT GREEN,1,8,8.25,14156,EIRE,11
0,563848,23050,RECYCLED ACAPULCO MAT GREEN,2,8,8.25,14911,EIRE,11
0,547086,23050,RECYCLED ACAPULCO MAT GREEN,2,3,8.25,12428,Finland,13
0,546479,23050,RECYCLED ACAPULCO MAT GREEN,2,3,8.25,12682,France,14
0,548737,23050,RECYCLED ACAPULCO MAT GREEN,2,4,8.25,12682,France,14
0,553411,23050,RECYCLED ACAPULCO MAT GREEN,2,5,8.25,12714,France,14
0,554097,23050,RECYCLED ACAPULCO MAT GREEN,2,5,8.25,12567,France,14
0,556507,23050,RECYCLED ACAPULCO MAT GREEN,4,6,8.25,12567,France,14
0,556529,23050,RECYCLED ACAPULCO MAT GREEN,2,6,8.25,12714,France,14
0,546759,23050,RECYCLED ACAPULCO MAT GREEN,2,3,8.25,12712,Germany,15
0,549316,23050,RECYCLED ACAPULCO MAT GREEN,6,4,8.25,12705,Germany,15
0,550187,23050,RECYCLED ACAPULCO MAT GREEN,5,4,8.25,13811,Germany,15
0,554137,23050,RECYCLED ACAPULCO MAT GREEN,2,5,8.25,12708,Germany,15
0,555719,23050,RECYCLED ACAPULCO MAT GREEN,2,6,8.25,12609,Germany,15
0,556118,23050,RECYCLED ACAPULCO MAT GREEN,8,6,8.25,13811,Germany,15
0,556443,23050,RECYCLED ACAPULCO MAT GREEN,12,6,8.25,12712,Germany,15
0,560202,23050,RECYCLED ACAPULCO MAT GREEN,10,7,8.25,12712,Germany,15
0,566233,23050,RECYCLED ACAPULCO MAT GREEN,2,9,8.25,12635,Germany,15
0,568056,23050,RECYCLED ACAPULCO MAT GREEN,4,9,8.25,12705,Germany,15
0,564087,23050,RECYCLED ACAPULCO MAT GREEN,8,8,8.25,,Hong Kong,17
0,563613,23050,RECYCLED ACAPULCO MAT GREEN,4,8,8.25,12688,Israel,19
0,557472,23050,RECYCLED ACAPULCO MAT GREEN,6,6,8.25,12432,Norway,26
0,548212,23050,RECYCLED ACAPULCO MAT GREEN,6,3,8.25,12456,Switzerland,34
0,556415,23050,RECYCLED ACAPULCO MAT GREEN,6,6,8.25,12409,Switzerland,34
0,547659,23051,RECYCLED ACAPULCO MAT BLUE,2,3,8.25,12434,Australia,1
0,550201,23051,RECYCLED ACAPULCO MAT BLUE,2,4,8.25,12769,Brazil,5
0,555477,23051,RECYCLED ACAPULCO MAT BLUE,2,6,8.25,12359,Cyprus,8
0,562560,23051,RECYCLED ACAPULCO MAT BLUE,1,8,8.25,14156,EIRE,11
0,547086,23051,RECYCLED ACAPULCO MAT BLUE,2,3,8.25,12428,Finland,13
0,550338,23051,RECYCLED ACAPULCO MAT BLUE,2,4,8.25,12413,France,14
0,565443,23051,RECYCLED ACAPULCO MAT BLUE,2,9,8.25,12567,France,14
0,569568,23051,RECYCLED ACAPULCO MAT BLUE,2,10,8.25,12700,France,14
0,548745,23051,RECYCLED ACAPULCO MAT BLUE,2,4,8.25,12471,Germany,15
0,549316,23051,RECYCLED ACAPULCO MAT BLUE,4,4,8.25,12705,Germany,15
0,550187,23051,RECYCLED ACAPULCO MAT BLUE,5,4,8.25,13811,Germany,15
0,550527,23051,RECYCLED ACAPULCO MAT BLUE,4,4,8.25,12476,Germany,15
0,555383,23051,RECYCLED ACAPULCO MAT BLUE,1,6,8.25,12517,Germany,15
0,556118,23051,RECYCLED ACAPULCO MAT BLUE,8,6,8.25,13811,Germany,15
0,557472,23051,RECYCLED ACAPULCO MAT BLUE,6,6,8.25,12432,Norway,26
0,560119,23051,RECYCLED ACAPULCO MAT BLUE,2,7,8.25,12815,Poland,27
0,548212,23051,RECYCLED ACAPULCO MAT BLUE,4,3,8.25,12456,Switzerland,34
0,556415,23051,RECYCLED ACAPULCO MAT BLUE,6,6,8.25,12409,Switzerland,34
0,547659,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,3,8.25,12434,Australia,1
1,551054,23052,RECYCLED ACAPULCO MAT TURQUOISE,4,4,8.25,12429,Austria,2
0,550201,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,4,8.25,12769,Brazil,5
0,555477,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,6,8.25,12359,Cyprus,8
0,546569,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,3,8.25,14016,EIRE,11
0,550302,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,4,8.25,14156,EIRE,11
0,553931,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,5,8.25,14911,EIRE,11
1,560451,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,7,8.25,14911,EIRE,11
1,560534,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,7,8.25,14911,EIRE,11
0,547086,23052,RECYCLED ACAPULCO MAT TURQUOISE,8,3,8.25,12428,Finland,13
0,546479,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,3,8.25,12682,France,14
0,547327,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,3,8.25,12681,France,14
0,550145,23052,RECYCLED ACAPULCO MAT TURQUOISE,4,4,8.25,12637,France,14
0,550661,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,4,8.25,12656,France,14
0,553411,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,5,8.25,12714,France,14
0,554097,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,5,8.25,12567,France,14
0,554109,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,5,8.25,12682,France,14
0,556507,23052,RECYCLED ACAPULCO MAT TURQUOISE,4,6,8.25,12567,France,14
0,559036,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,7,8.25,12637,France,14
0,559607,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,7,8.25,12681,France,14
0,565443,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,9,8.25,12567,France,14
0,575193,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,11,8.25,12681,France,14
0,546365,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,3,8.25,12520,Germany,15
0,546759,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,3,8.25,12712,Germany,15
0,549316,23052,RECYCLED ACAPULCO MAT TURQUOISE,6,4,8.25,12705,Germany,15
0,550187,23052,RECYCLED ACAPULCO MAT TURQUOISE,5,4,8.25,13811,Germany,15
0,555719,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,6,8.25,12609,Germany,15
0,556118,23052,RECYCLED ACAPULCO MAT TURQUOISE,10,6,8.25,13811,Germany,15
0,556443,23052,RECYCLED ACAPULCO MAT TURQUOISE,12,6,8.25,12712,Germany,15
0,560202,23052,RECYCLED ACAPULCO MAT TURQUOISE,10,7,8.25,12712,Germany,15
0,566233,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,9,8.25,12635,Germany,15
0,578472,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,11,8.25,12476,Germany,15
0,549738,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,4,8.25,,Hong Kong,17
0,564087,23052,RECYCLED ACAPULCO MAT TURQUOISE,8,8,8.25,,Hong Kong,17
0,548562,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,4,8.25,,Israel,19
0,563613,23052,RECYCLED ACAPULCO MAT TURQUOISE,4,8,8.25,12688,Israel,19
0,557472,23052,RECYCLED ACAPULCO MAT TURQUOISE,6,6,8.25,12432,Norway,26
0,562130,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,8,8.25,12750,Poland,27
0,565583,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,9,8.25,12816,Poland,27
0,550911,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,4,8.25,12354,Spain,32
0,556241,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,6,8.25,12597,Spain,32
0,577039,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,11,8.25,12539,Spain,32
0,548212,23052,RECYCLED ACAPULCO MAT TURQUOISE,6,3,8.25,12456,Switzerland,34
0,556415,23052,RECYCLED ACAPULCO MAT TURQUOISE,6,6,8.25,12409,Switzerland,34
0,547659,23053,RECYCLED ACAPULCO MAT PINK,2,3,8.25,12434,Australia,1
1,551054,23053,RECYCLED ACAPULCO MAT PINK,2,4,8.25,12429,Austria,2
0,550201,23053,RECYCLED ACAPULCO MAT PINK,2,4,8.25,12769,Brazil,5
0,555477,23053,RECYCLED ACAPULCO MAT PINK,2,6,8.25,12359,Cyprus,8
0,562560,23053,RECYCLED ACAPULCO MAT PINK,1,8,8.25,14156,EIRE,11
0,547086,23053,RECYCLED ACAPULCO MAT PINK,6,3,8.25,12428,Finland,13
0,546479,23053,RECYCLED ACAPULCO MAT PINK,2,3,8.25,12682,France,14
0,550145,23053,RECYCLED ACAPULCO MAT PINK,4,4,8.25,12637,France,14
0,550661,23053,RECYCLED ACAPULCO MAT PINK,2,4,8.25,12656,France,14
0,553411,23053,RECYCLED ACAPULCO MAT PINK,2,5,8.25,12714,France,14
0,554097,23053,RECYCLED ACAPULCO MAT PINK,2,5,8.25,12567,France,14
0,556507,23053,RECYCLED ACAPULCO MAT PINK,4,6,8.25,12567,France,14
0,556819,23053,RECYCLED ACAPULCO MAT PINK,2,6,8.25,12682,France,14
0,559036,23053,RECYCLED ACAPULCO MAT PINK,2,7,8.25,12637,France,14
0,559607,23053,RECYCLED ACAPULCO MAT PINK,2,7,8.25,12681,France,14
0,569568,23053,RECYCLED ACAPULCO MAT PINK,2,10,8.25,12700,France,14
0,546365,23053,RECYCLED ACAPULCO MAT PINK,2,3,8.25,12520,Germany,15
0,546759,23053,RECYCLED ACAPULCO MAT PINK,2,3,8.25,12712,Germany,15
0,550187,23053,RECYCLED ACAPULCO MAT PINK,5,4,8.25,13811,Germany,15
0,550527,23053,RECYCLED ACAPULCO MAT PINK,4,4,8.25,12476,Germany,15
0,554861,23053,RECYCLED ACAPULCO MAT PINK,2,5,8.25,12633,Germany,15
0,555383,23053,RECYCLED ACAPULCO MAT PINK,2,6,8.25,12517,Germany,15
0,556118,23053,RECYCLED ACAPULCO MAT PINK,5,6,8.25,13811,Germany,15
0,556443,23053,RECYCLED ACAPULCO MAT PINK,6,6,8.25,12712,Germany,15
0,560202,23053,RECYCLED ACAPULCO MAT PINK,10,7,8.25,12712,Germany,15
0,581266,23053,RECYCLED ACAPULCO MAT PINK,2,12,8.25,12621,Germany,15
0,549738,23053,RECYCLED ACAPULCO MAT PINK,2,4,8.25,,Hong Kong,17
0,564087,23053,RECYCLED ACAPULCO MAT PINK,8,8,8.25,,Hong Kong,17
0,563613,23053,RECYCLED ACAPULCO MAT PINK,4,8,8.25,12688,Israel,19
0,557472,23053,RECYCLED ACAPULCO MAT PINK,6,6,8.25,12432,Norway,26
0,562130,23053,RECYCLED ACAPULCO MAT PINK,2,8,8.25,12750,Poland,27
0,556241,23053,RECYCLED ACAPULCO MAT PINK,2,6,8.25,12597,Spain,32
0,548212,23053,RECYCLED ACAPULCO MAT PINK,2,3,8.25,12456,Switzerland,34
1,551054,23054,RECYCLED ACAPULCO MAT LAVENDER,4,4,8.25,12429,Austria,2
0,550201,23054,RECYCLED ACAPULCO MAT LAVENDER,2,4,8.25,12769,Brazil,5
0,555477,23054,RECYCLED ACAPULCO MAT LAVENDER,2,6,8.25,12359,Cyprus,8
0,546569,23054,RECYCLED ACAPULCO MAT LAVENDER,2,3,8.25,14016,EIRE,11
1,560451,23054,RECYCLED ACAPULCO MAT LAVENDER,2,7,8.25,14911,EIRE,11
1,565857,23054,RECYCLED ACAPULCO MAT LAVENDER,2,9,8.25,14911,EIRE,11
0,547327,23054,RECYCLED ACAPULCO MAT LAVENDER,2,3,8.25,12681,France,14
0,550145,23054,RECYCLED ACAPULCO MAT LAVENDER,2,4,8.25,12637,France,14
0,553411,23054,RECYCLED ACAPULCO MAT LAVENDER,2,5,8.25,12714,France,14
0,554097,23054,RECYCLED ACAPULCO MAT LAVENDER,2,5,8.25,12567,France,14
0,554109,23054,RECYCLED ACAPULCO MAT LAVENDER,2,5,8.25,12682,France,14
0,556507,23054,RECYCLED ACAPULCO MAT LAVENDER,4,6,8.25,12567,France,14
0,559036,23054,RECYCLED ACAPULCO MAT LAVENDER,2,7,8.25,12637,France,14
0,559607,23054,RECYCLED ACAPULCO MAT LAVENDER,2,7,8.25,12681,France,14
0,565443,23054,RECYCLED ACAPULCO MAT LAVENDER,2,9,8.25,12567,France,14
0,569568,23054,RECYCLED ACAPULCO MAT LAVENDER,2,10,8.25,12700,France,14
0,546759,23054,RECYCLED ACAPULCO MAT LAVENDER,2,3,8.25,12712,Germany,15
0,549316,23054,RECYCLED ACAPULCO MAT LAVENDER,6,4,8.25,12705,Germany,15
0,554861,23054,RECYCLED ACAPULCO MAT LAVENDER,2,5,8.25,12633,Germany,15
0,555719,23054,RECYCLED ACAPULCO MAT LAVENDER,2,6,8.25,12609,Germany,15
0,556443,23054,RECYCLED ACAPULCO MAT LAVENDER,6,6,8.25,12712,Germany,15
0,560202,23054,RECYCLED ACAPULCO MAT LAVENDER,10,7,8.25,12712,Germany,15
0,566233,23054,RECYCLED ACAPULCO MAT LAVENDER,2,9,8.25,12635,Germany,15
0,568056,23054,RECYCLED ACAPULCO MAT LAVENDER,4,9,8.25,12705,Germany,15
0,564087,23054,RECYCLED ACAPULCO MAT LAVENDER,8,8,8.25,,Hong Kong,17
0,557472,23054,RECYCLED ACAPULCO MAT LAVENDER,6,6,8.25,12432,Norway,26
0,565583,23054,RECYCLED ACAPULCO MAT LAVENDER,2,9,8.25,12816,Poland,27
0,550911,23054,RECYCLED ACAPULCO MAT LAVENDER,2,4,8.25,12354,Spain,32
0,548212,23054,RECYCLED ACAPULCO MAT LAVENDER,4,3,8.25,12456,Switzerland,34
0,552656,23055,IVORY CHANDELIER T-LIGHT HOLDER,6,5,6.25,12712,Germany,15
0,571255,23055,IVORY CHANDELIER T-LIGHT HOLDER,48,10,5.39,12454,Spain,32
0,561658,23055,IVORY CHANDELIER T-LIGHT HOLDER,1,7,6.25,12743,Unspecified,37
0,571425,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,3,10,6.25,14911,EIRE,11
0,552656,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,6,5,6.25,12712,Germany,15
0,571255,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,48,10,5.39,12454,Spain,32
0,552656,23057,BEADED CHANDELIER T-LIGHT HOLDER,12,5,4.95,12712,Germany,15
0,566557,23057,BEADED CHANDELIER T-LIGHT HOLDER,16,9,4.95,14646,Netherlands,25
0,571255,23057,BEADED CHANDELIER T-LIGHT HOLDER,48,10,4.15,12454,Spain,32
0,570674,23058,CHRISTMAS HANGING SNOWFLAKE,12,10,0.79,14911,EIRE,11
0,581098,23058,CHRISTMAS HANGING SNOWFLAKE,12,12,0.79,14911,EIRE,11
0,575884,23058,CHRISTMAS HANGING SNOWFLAKE,12,11,0.79,12685,France,14
0,572065,23058,CHRISTMAS HANGING SNOWFLAKE,6,10,0.79,12556,Spain,32
0,573748,23060,HEART BEADED TRELLIS DECORATION,12,11,2.08,14911,EIRE,11
0,554139,23061,VINTAGE EMBOSSED HEART,12,5,1.25,14911,EIRE,11
1,565857,23061,VINTAGE EMBOSSED HEART,12,9,1.25,14911,EIRE,11
0,565927,23061,VINTAGE EMBOSSED HEART,12,9,1.25,,EIRE,11
0,559680,23061,VINTAGE EMBOSSED HEART,12,7,1.25,12717,Greece,16
0,554038,23061,VINTAGE EMBOSSED HEART,12,5,1.25,12775,Netherlands,25
0,555407,23061,VINTAGE EMBOSSED HEART,36,6,1.25,12775,Netherlands,25
1,568095,23064,CINDERELLA CHANDELIER ,2,9,49.95,14911,EIRE,11
0,566557,23064,CINDERELLA CHANDELIER ,4,9,41.75,14646,Netherlands,25
0,571255,23064,CINDERELLA CHANDELIER ,10,10,41.75,12454,Spain,32
0,554147,23065,LARGE DECO JEWELLERY STAND,1,5,12.5,12423,Belgium,4
1,552262,23065,LARGE DECO JEWELLERY STAND,2,5,12.5,14911,EIRE,11
0,560445,23065,LARGE DECO JEWELLERY STAND,48,7,11.15,14156,EIRE,11
0,562935,23065,LARGE DECO JEWELLERY STAND,8,8,12.5,14156,EIRE,11
0,552315,23065,LARGE DECO JEWELLERY STAND,4,5,12.5,12700,France,14
0,552826,23065,LARGE DECO JEWELLERY STAND,3,5,12.5,14277,France,14
0,553161,23065,LARGE DECO JEWELLERY STAND,4,5,12.5,12681,France,14
0,553843,23065,LARGE DECO JEWELLERY STAND,1,5,12.5,12553,France,14
0,556924,23065,LARGE DECO JEWELLERY STAND,3,6,12.5,,France,14
0,569568,23065,LARGE DECO JEWELLERY STAND,2,10,12.5,12700,France,14
0,554324,23065,LARGE DECO JEWELLERY STAND,2,5,12.5,12712,Germany,15
0,559665,23065,LARGE DECO JEWELLERY STAND,1,7,12.5,12556,Spain,32
0,554147,23066,SMALL DECO JEWELLERY STAND,2,5,8.25,12423,Belgium,4
1,552262,23066,SMALL DECO JEWELLERY STAND,4,5,8.25,14911,EIRE,11
0,560445,23066,SMALL DECO JEWELLERY STAND,48,7,7.45,14156,EIRE,11
0,562670,23066,SMALL DECO JEWELLERY STAND,2,8,8.25,14911,EIRE,11
0,562935,23066,SMALL DECO JEWELLERY STAND,5,8,8.25,14156,EIRE,11
0,552315,23066,SMALL DECO JEWELLERY STAND,4,5,8.25,12700,France,14
0,552826,23066,SMALL DECO JEWELLERY STAND,4,5,8.25,14277,France,14
0,553161,23066,SMALL DECO JEWELLERY STAND,2,5,8.25,12681,France,14
0,569568,23066,SMALL DECO JEWELLERY STAND,2,10,8.25,12700,France,14
0,554324,23066,SMALL DECO JEWELLERY STAND,4,5,8.25,12712,Germany,15
0,564093,23067,HANGING ENGRAVED METAL HEART,2,8,4.15,14930,Channel Islands,7
0,567334,23067,HANGING ENGRAVED METAL HEART,6,9,4.15,14911,EIRE,11
0,564093,23068,ALUMINIUM STAMPED HEART,8,8,2.49,14930,Channel Islands,7
0,567334,23068,ALUMINIUM STAMPED HEART,8,9,2.49,14911,EIRE,11
0,576927,23068,ALUMINIUM STAMPED HEART,8,11,2.49,12567,France,14
0,554038,23068,ALUMINIUM STAMPED HEART,8,5,2.49,12775,Netherlands,25
0,561658,23068,ALUMINIUM STAMPED HEART,4,7,2.49,12743,Unspecified,37
1,552262,23069,EDWARDIAN PHOTO FRAME,2,5,6.25,14911,EIRE,11
0,571188,23069,EDWARDIAN PHOTO FRAME,2,10,6.25,12783,Portugal,28
1,552262,23070,EDWARDIAN HEART PHOTO FRAME,4,5,4.15,14911,EIRE,11
1,552262,23071,MARIE ANTOINETTE TRINKET BOX GOLD,3,5,12.5,14911,EIRE,11
0,552826,23071,MARIE ANTOINETTE TRINKET BOX GOLD,2,5,12.5,14277,France,14
0,552882,23071,MARIE ANTOINETTE TRINKET BOX GOLD,24,5,11.15,14646,Netherlands,25
0,571255,23071,MARIE ANTOINETTE TRINKET BOX GOLD,48,10,6.5,12454,Spain,32
1,552262,23072,MARIE ANTOINETTE TRINKET BOX SILVER,3,5,12.5,14911,EIRE,11
0,552826,23072,MARIE ANTOINETTE TRINKET BOX SILVER,2,5,12.5,14277,France,14
0,571255,23072,MARIE ANTOINETTE TRINKET BOX SILVER,48,10,6.5,12454,Spain,32
1,552262,23073,GEORGIAN TRINKET BOX,3,5,12.5,14911,EIRE,11
0,562670,23073,GEORGIAN TRINKET BOX,1,8,12.5,14911,EIRE,11
0,562960,23073,GEORGIAN TRINKET BOX,2,8,12.5,14911,EIRE,11
0,570839,23073,GEORGIAN TRINKET BOX,1,10,12.5,14911,EIRE,11
0,579539,23073,GEORGIAN TRINKET BOX,2,11,12.5,14911,EIRE,11
0,560901,23073,GEORGIAN TRINKET BOX,1,7,12.5,12476,Germany,15
0,569563,23073,GEORGIAN TRINKET BOX,1,10,12.5,12481,Germany,15
0,566195,23073,GEORGIAN TRINKET BOX,2,9,12.5,12433,Norway,26
0,571409,23074,EMBOSSED HEART TRINKET BOX,6,10,2.08,14911,EIRE,11
0,566773,23074,EMBOSSED HEART TRINKET BOX,6,9,2.08,12444,Norway,26
0,553831,23075,PARLOUR CERAMIC WALL HOOK,4,5,4.15,14442,Channel Islands,7
0,553210,23075,PARLOUR CERAMIC WALL HOOK,8,5,4.15,14016,EIRE,11
0,555650,23075,DOUBLE CERAMIC PARLOUR HOOK,4,6,4.15,14156,EIRE,11
0,552826,23075,PARLOUR CERAMIC WALL HOOK,10,5,4.15,14277,France,14
0,570754,23075,PARLOUR CERAMIC WALL HOOK,4,10,4.15,12633,Germany,15
0,552013,23075,PARLOUR CERAMIC WALL HOOK,8,5,4.15,12451,Switzerland,34
1,551054,23076,ICE CREAM SUNDAE LIP GLOSS,24,4,1.25,12429,Austria,2
0,552449,23076,ICE CREAM SUNDAE LIP GLOSS,96,5,1.25,12355,Bahrain,3
0,549825,23076,ICE CREAM SUNDAE LIP GLOSS,24,4,1.25,12463,Belgium,4
0,559058,23076,ICE CREAM SUNDAE LIP GLOSS,24,7,1.25,12407,Belgium,4
0,548664,23076,ICE CREAM SUNDAE LIP GLOSS,24,4,1.25,14911,EIRE,11
0,563848,23076,ICE CREAM SUNDAE LIP GLOSS,24,8,1.25,14911,EIRE,11
0,575728,23076,ICE CREAM SUNDAE LIP GLOSS,24,11,1.25,14911,EIRE,11
0,575751,23076,ICE CREAM SUNDAE LIP GLOSS,24,11,1.25,14911,EIRE,11
0,548955,23076,ICE CREAM SUNDAE LIP GLOSS,72,4,1.25,12348,Finland,13
0,548737,23076,ICE CREAM SUNDAE LIP GLOSS,48,4,1.25,12682,France,14
0,550313,23076,ICE CREAM SUNDAE LIP GLOSS,48,4,1.25,12681,France,14
0,551539,23076,ICE CREAM SUNDAE LIP GLOSS,48,5,1.25,12598,France,14
0,551544,23076,ICE CREAM SUNDAE LIP GLOSS,24,5,1.25,12683,France,14
0,552315,23076,ICE CREAM SUNDAE LIP GLOSS,24,5,1.25,12700,France,14
0,553208,23076,ICE CREAM SUNDAE LIP GLOSS,24,5,1.25,12674,France,14
0,554650,23076,ICE CREAM SUNDAE LIP GLOSS,24,5,1.25,12681,France,14
0,555933,23076,ICE CREAM SUNDAE LIP GLOSS,24,6,1.25,12567,France,14
0,555936,23076,ICE CREAM SUNDAE LIP GLOSS,24,6,1.25,12567,France,14
0,556507,23076,ICE CREAM SUNDAE LIP GLOSS,24,6,1.25,12567,France,14
0,557669,23076,ICE CREAM SUNDAE LIP GLOSS,24,6,1.25,12674,France,14
0,562450,23076,ICE CREAM SUNDAE LIP GLOSS,48,8,1.25,12562,France,14
0,565930,23076,ICE CREAM SUNDAE LIP GLOSS,24,9,1.25,12685,France,14
0,566115,23076,ICE CREAM SUNDAE LIP GLOSS,24,9,1.25,12674,France,14
